id,season,year,price_x
604686746756690282,spring,2022,438.0
604686746756690282,summer,2022,1971.0
604995157094477923,spring,2022,1256.0
604995157094477923,summer,2022,8164.0
605025048058352386,spring,2022,1500.0
605025048058352386,summer,2022,8700.0
605043842038801208,spring,2022,312.0
605043842038801208,summer,2022,5304.0
605076736335281821,autumn,2022,702.0
605076736335281821,spring,2022,468.0
605076736335281821,spring,2023,6708.0
605076736335281821,summer,2022,3042.0
605076736335281821,winter,2022,858.0
605076736335281821,winter,2023,6162.0
605086335025694360,autumn,2022,513.0
605086335025694360,spring,2022,342.0
605086335025694360,spring,2023,4902.0
605086335025694360,summer,2022,2223.0
605086335025694360,winter,2022,627.0
605086335025694360,winter,2023,4503.0
605146122183961473,spring,2022,5652.0
605146122183961473,summer,2022,9420.0
605188872190777472,autumn,2022,6853.0
605188872190777472,spring,2022,462.0
605188872190777472,spring,2023,6622.0
605188872190777472,summer,2022,2695.0
605188872190777472,winter,2022,847.0
605188872190777472,winter,2023,6083.0
605256539881960663,autumn,2022,13884.0
605256539881960663,spring,2022,624.0
605256539881960663,spring,2023,13572.0
605256539881960663,summer,2022,6240.0
605256539881960663,winter,2022,1716.0
605256539881960663,winter,2023,12324.0
605391387831507131,spring,2022,1128.0
605391387831507131,summer,2022,9024.0
605600484561851583,autumn,2022,19580.0
605600484561851583,spring,2022,1100.0
605600484561851583,spring,2023,19140.0
605600484561851583,summer,2022,20680.0
605600484561851583,winter,2022,2420.0
605600484561851583,winter,2023,17380.0
605633198240346040,spring,2022,1016.0
605633198240346040,summer,2022,8128.0
605830303879529224,autumn,2022,459.0
605830303879529224,spring,2022,153.0
605830303879529224,spring,2023,4437.0
605830303879529224,summer,2022,612.0
605830303879529224,winter,2022,561.0
605830303879529224,winter,2023,4029.0
605947636472233242,autumn,2022,20898.0
605947636472233242,spring,2022,1548.0
605947636472233242,spring,2023,22446.0
605947636472233242,summer,2022,15996.0
605947636472233242,winter,2022,2838.0
605947636472233242,winter,2023,20382.0
605958189325357220,spring,2022,1650.0
605958189325357220,summer,2022,5775.0
605985605989555982,autumn,2022,22518.0
605985605989555982,spring,2022,1668.0
605985605989555982,spring,2023,24186.0
605985605989555982,summer,2022,18626.0
605985605989555982,winter,2022,3058.0
605985605989555982,winter,2023,21962.0
606047916728213387,autumn,2022,6942.0
606047916728213387,spring,2022,468.0
606047916728213387,spring,2023,6708.0
606047916728213387,summer,2022,6708.0
606047916728213387,winter,2022,858.0
606047916728213387,winter,2023,6162.0
606071861118456679,autumn,2022,28302.0
606071861118456679,spring,2022,1908.0
606071861118456679,spring,2023,27666.0
606071861118456679,summer,2022,24804.0
606071861118456679,winter,2022,3498.0
606071861118456679,winter,2023,25122.0
606443627932263168,autumn,2022,3600.0
606443627932263168,spring,2022,1200.0
606443627932263168,spring,2023,34800.0
606443627932263168,summer,2022,32400.0
606443627932263168,winter,2022,4400.0
606443627932263168,winter,2023,31600.0
606485124151701633,spring,2022,690.0
606485124151701633,summer,2022,2070.0
606507624574088897,autumn,2022,432.0
606507624574088897,spring,2022,192.0
606507624574088897,spring,2023,4128.0
606507624574088897,summer,2022,1392.0
606507624574088897,winter,2022,528.0
606507624574088897,winter,2023,3792.0
606559317280011845,autumn,2022,486.0
606559317280011845,spring,2022,324.0
606559317280011845,spring,2023,4644.0
606559317280011845,summer,2022,4104.0
606559317280011845,winter,2022,594.0
606559317280011845,winter,2023,4266.0
606562642426549200,spring,2022,714.0
606562642426549200,summer,2022,7140.0
606585214903501695,autumn,2022,1674.0
606585214903501695,spring,2022,1116.0
606585214903501695,spring,2023,15996.0
606585214903501695,summer,2022,12462.0
606585214903501695,winter,2022,2046.0
606585214903501695,winter,2023,14694.0
606609237805386058,autumn,2022,657.0
606609237805386058,spring,2022,365.0
606609237805386058,spring,2023,6278.0
606609237805386058,summer,2022,2336.0
606609237805386058,winter,2022,803.0
606609237805386058,winter,2023,5767.0
606666897479765443,autumn,2022,504.0
606666897479765443,spring,2022,336.0
606666897479765443,spring,2023,4816.0
606666897479765443,summer,2022,4200.0
606666897479765443,winter,2022,616.0
606666897479765443,winter,2023,4424.0
606795589338191383,spring,2022,672.0
606795589338191383,summer,2022,840.0
607208840813343202,autumn,2022,3762.0
607208840813343202,spring,2022,396.0
607208840813343202,spring,2023,17226.0
607208840813343202,summer,2022,8316.0
607208840813343202,winter,2022,2178.0
607208840813343202,winter,2023,15642.0
607235629183697762,autumn,2022,4895.0
607235629183697762,spring,2022,275.0
607235629183697762,spring,2023,4730.0
607235629183697762,summer,2022,2585.0
607235629183697762,winter,2022,605.0
607235629183697762,winter,2023,4345.0
607386931573683982,spring,2022,1374.0
607386931573683982,spring,2023,458.0
607386931573683982,summer,2022,1145.0
607391208630688427,spring,2022,1308.0
607391208630688427,spring,2023,436.0
607391208630688427,summer,2022,9810.0
607398723521208292,spring,2022,800.0
607398723521208292,spring,2023,160.0
607398723521208292,summer,2022,1600.0
607412158930692456,autumn,2022,5340.0
607412158930692456,spring,2022,360.0
607412158930692456,spring,2023,5160.0
607412158930692456,summer,2022,2760.0
607412158930692456,winter,2022,660.0
607412158930692456,winter,2023,4740.0
607572399300416883,autumn,2022,4590.0
607572399300416883,spring,2022,612.0
607572399300416883,spring,2023,3264.0
607572399300416883,summer,2022,3162.0
607572399300416883,winter,2022,1122.0
607572399300416883,winter,2023,8058.0
607897759169937119,autumn,2022,7921.0
607897759169937119,spring,2022,356.0
607897759169937119,spring,2023,7654.0
607897759169937119,summer,2022,2225.0
607897759169937119,winter,2022,979.0
607897759169937119,winter,2023,7031.0
607987212904578373,spring,2022,570.0
607987212904578373,summer,2022,6080.0
607996580962932124,spring,2022,306.0
607996580962932124,summer,2022,1989.0
608009785100713395,spring,2022,2784.0
608009785100713395,spring,2023,39904.0
608009785100713395,summer,2022,24592.0
608009785100713395,winter,2023,33408.0
608214602673063710,autumn,2022,344.0
608214602673063710,spring,2022,258.0
608214602673063710,summer,2022,4042.0
608297226271555104,spring,2022,3480.0
608297226271555104,spring,2023,1392.0
608297226271555104,summer,2022,3480.0
608297226271555104,winter,2023,696.0
608561908153315088,spring,2022,1170.0
608561908153315088,summer,2022,10725.0
608613256271502227,autumn,2022,3115.0
608613256271502227,spring,2022,175.0
608613256271502227,spring,2023,3045.0
608613256271502227,summer,2022,3290.0
608613256271502227,winter,2022,385.0
608613256271502227,winter,2023,2765.0
608645761729183417,autumn,2022,6900.0
608645761729183417,spring,2022,900.0
608645761729183417,spring,2023,12900.0
608645761729183417,summer,2022,3300.0
608645761729183417,winter,2022,1650.0
608645761729183417,winter,2023,11850.0
608671596420794228,spring,2022,540.0
608671596420794228,spring,2023,108.0
608671596420794228,summer,2022,9828.0
608799757271907004,autumn,2022,7387.0
608799757271907004,spring,2022,498.0
608799757271907004,summer,2022,7802.0
608799757271907004,winter,2022,913.0
608840038973045863,spring,2022,1108.0
608840038973045863,spring,2023,554.0
608840038973045863,summer,2022,25484.0
609169506698642049,spring,2022,1365.0
609169506698642049,summer,2022,16653.0
609654857095081181,spring,2022,630.0
609654857095081181,summer,2022,420.0
609935527933068509,spring,2022,1764.0
609935527933068509,summer,2022,17934.0
609965463236548587,autumn,2022,1260.0
609965463236548587,spring,2022,840.0
609965463236548587,spring,2023,12040.0
609965463236548587,summer,2022,11340.0
609965463236548587,winter,2023,11060.0
610224880185208698,autumn,2022,1431.0
610224880185208698,spring,2022,318.0
610224880185208698,spring,2023,13833.0
610224880185208698,summer,2022,4611.0
610224880185208698,winter,2022,1749.0
610224880185208698,winter,2023,12561.0
610305327445847036,spring,2022,900.0
610305327445847036,summer,2022,11100.0
610317702910646471,autumn,2022,6230.0
610317702910646471,spring,2022,420.0
610317702910646471,spring,2023,2520.0
610317702910646471,summer,2022,6580.0
610317702910646471,winter,2022,770.0
610317702910646471,winter,2023,5530.0
610319842122510023,autumn,2022,4272.0
610319842122510023,spring,2022,288.0
610319842122510023,spring,2023,96.0
610319842122510023,summer,2022,4512.0
610319842122510023,winter,2022,528.0
610319842122510023,winter,2023,3792.0
610322127954832263,spring,2022,816.0
610322127954832263,summer,2022,8432.0
610324209698520757,spring,2022,1080.0
610324209698520757,summer,2022,9720.0
610612936758999699,spring,2022,3540.0
610612936758999699,summer,2022,16520.0
610715409972366703,spring,2022,368.0
610715409972366703,summer,2022,552.0
610729609373175700,spring,2022,1350.0
610729609373175700,summer,2022,9180.0
610814689827523967,autumn,2022,12727.0
610814689827523967,spring,2022,858.0
610814689827523967,spring,2023,12298.0
610814689827523967,summer,2022,6292.0
610814689827523967,winter,2022,1573.0
610814689827523967,winter,2023,11297.0
610894340714962142,spring,2022,894.0
610894340714962142,summer,2022,596.0
610906275401975489,autumn,2022,13973.0
610906275401975489,spring,2022,942.0
610906275401975489,summer,2022,14758.0
610906275401975489,winter,2022,1727.0
610935695143780506,spring,2022,420.0
610935695143780506,summer,2022,3990.0
610949821570169541,spring,2022,396.0
610949821570169541,summer,2022,3564.0
611030920130666361,spring,2022,1578.0
611030920130666361,summer,2022,3156.0
611046914723094397,spring,2022,1596.0
611046914723094397,summer,2022,10640.0
611060438837506212,spring,2022,1932.0
611060438837506212,summer,2022,22862.0
611191358781956364,autumn,2022,8811.0
611191358781956364,spring,2022,594.0
611191358781956364,spring,2023,8514.0
611191358781956364,summer,2022,4554.0
611191358781956364,winter,2022,1089.0
611191358781956364,winter,2023,7821.0
611707442153958829,autumn,2022,5518.0
611707442153958829,spring,2022,372.0
611707442153958829,spring,2023,4960.0
611707442153958829,summer,2022,5456.0
611707442153958829,winter,2022,682.0
611707442153958829,winter,2023,4898.0
611737595200819502,spring,2022,4800.0
611737595200819502,spring,2023,800.0
611737595200819502,summer,2022,8000.0
611877965743828424,autumn,2022,2502.0
611877965743828424,spring,2022,1112.0
611877965743828424,spring,2023,24186.0
611877965743828424,summer,2022,2502.0
611877965743828424,winter,2022,3058.0
611877965743828424,winter,2023,21962.0
612371284607730082,spring,2022,240.0
612532764761526625,autumn,2022,4419.0
612532764761526625,spring,2022,1473.0
612532764761526625,spring,2023,491.0
612532764761526625,summer,2022,13748.0
612888188088398407,autumn,2022,16465.0
612888188088398407,spring,2022,370.0
612888188088398407,spring,2023,15910.0
612888188088398407,summer,2022,1850.0
612888188088398407,winter,2022,2035.0
612888188088398407,winter,2023,14615.0
612899632988627640,autumn,2022,3332.0
612899632988627640,spring,2022,980.0
612899632988627640,spring,2023,16856.0
612899632988627640,summer,2022,13720.0
612899632988627640,winter,2022,1960.0
612899632988627640,winter,2023,1960.0
613219745284229037,autumn,2022,16376.0
613219745284229037,spring,2022,368.0
613219745284229037,spring,2023,16008.0
613219745284229037,summer,2022,8280.0
613219745284229037,winter,2022,2024.0
613219745284229037,winter,2023,14536.0
613437628509322684,spring,2022,1165.0
613437628509322684,summer,2022,3495.0
613736863400259169,spring,2022,1485.0
613736863400259169,summer,2022,15741.0
613741414028042571,spring,2022,1380.0
613741414028042571,summer,2022,2070.0
613980576098768471,autumn,2022,12672.0
613980576098768471,spring,2022,3168.0
613980576098768471,spring,2023,35640.0
613980576098768471,summer,2022,36432.0
613980576098768471,winter,2023,3168.0
614007363422899967,autumn,2022,186.0
614007363422899967,spring,2022,372.0
614007363422899967,summer,2022,2790.0
614007363422899967,winter,2022,682.0
614007363422899967,winter,2023,310.0
614019488955455068,spring,2022,588.0
614019488955455068,summer,2022,6566.0
614022353740495105,autumn,2022,1485.0
614022353740495105,spring,2022,990.0
614022353740495105,spring,2023,14190.0
614022353740495105,summer,2022,7425.0
614022353740495105,winter,2022,1815.0
614022353740495105,winter,2023,13035.0
614064500858307709,autumn,2022,2210.0
614064500858307709,spring,2022,340.0
614064500858307709,spring,2023,14790.0
614064500858307709,summer,2022,6120.0
614064500858307709,winter,2022,1870.0
614064500858307709,winter,2023,13430.0
614066050376496416,autumn,2022,5785.0
614066050376496416,spring,2022,390.0
614066050376496416,spring,2023,5590.0
614066050376496416,summer,2022,2145.0
614066050376496416,winter,2022,715.0
614066050376496416,winter,2023,5135.0
614352314027415213,spring,2022,480.0
614352314027415213,summer,2022,4880.0
614395983914509304,spring,2022,1194.0
614395983914509304,spring,2023,17114.0
614395983914509304,summer,2022,12736.0
614395983914509304,winter,2023,1791.0
614396434570543079,spring,2022,1160.0
614396434570543079,summer,2022,3480.0
614396791678828174,autumn,2022,23852.0
614396791678828174,spring,2022,1340.0
614396791678828174,spring,2023,23316.0
614396791678828174,summer,2022,25192.0
614396791678828174,winter,2022,2948.0
614396791678828174,winter,2023,21172.0
614398965069862571,spring,2022,1205.0
614398965069862571,summer,2022,11327.0
614399871569223218,autumn,2022,55536.0
614399871569223218,spring,2022,3744.0
614399871569223218,spring,2023,54288.0
614399871569223218,summer,2022,58656.0
614399871569223218,winter,2022,6864.0
614399871569223218,winter,2023,49296.0
614478710183641243,autumn,2022,7565.0
614478710183641243,spring,2022,510.0
614478710183641243,spring,2023,7310.0
614478710183641243,summer,2022,2465.0
614478710183641243,winter,2022,935.0
614478710183641243,winter,2023,6715.0
614484084573399875,autumn,2022,9790.0
614484084573399875,spring,2022,660.0
614484084573399875,spring,2023,9460.0
614484084573399875,summer,2022,1870.0
614484084573399875,winter,2022,1210.0
614484084573399875,winter,2023,8690.0
614491702800682638,spring,2022,5226.0
614491702800682638,summer,2022,3484.0
614577444206663053,spring,2022,468.0
614577444206663053,spring,2023,4212.0
614577444206663053,summer,2022,4680.0
614577561158566459,autumn,2022,360.0
614577561158566459,spring,2022,180.0
614577561158566459,spring,2023,45.0
614577561158566459,summer,2022,4095.0
614588805942910059,spring,2022,1176.0
614588805942910059,summer,2022,17052.0
614655793698364067,autumn,2022,10323.0
614655793698364067,spring,2022,1665.0
614655793698364067,spring,2023,28638.0
614655793698364067,summer,2022,19647.0
614655793698364067,winter,2022,3663.0
614655793698364067,winter,2023,26307.0
614667653386883083,autumn,2022,11125.0
614667653386883083,spring,2022,750.0
614667653386883083,summer,2022,11125.0
614667653386883083,winter,2022,1375.0
614667653386883083,winter,2023,6125.0
614668383099671501,spring,2023,45.0
614668383099671501,summer,2022,90.0
614689281027550970,spring,2022,3108.0
614689281027550970,summer,2022,26418.0
614700400491238182,spring,2022,2868.0
614700400491238182,summer,2022,18642.0
614708243015503337,spring,2022,2754.0
614708243015503337,spring,2023,6426.0
614708243015503337,summer,2022,10557.0
614876603865170487,spring,2022,2022.0
614876603865170487,summer,2022,13817.0
615153650668925802,autumn,2022,20923.0
615153650668925802,spring,2022,2058.0
615153650668925802,spring,2023,29498.0
615153650668925802,summer,2022,32242.0
615153650668925802,winter,2022,3773.0
615153650668925802,winter,2023,27097.0
615222084139025035,autumn,2022,2130.0
615222084139025035,spring,2022,1278.0
615222084139025035,summer,2022,13206.0
615380462338628273,autumn,2022,2430.0
615380462338628273,spring,2022,1350.0
615380462338628273,spring,2023,23220.0
615380462338628273,winter,2022,2970.0
615380462338628273,winter,2023,21330.0
615413889398558789,autumn,2022,8775.0
615413889398558789,spring,2022,900.0
615413889398558789,summer,2022,20475.0
615421394955162234,autumn,2022,22161.0
615421394955162234,spring,2022,996.0
615421394955162234,spring,2023,21663.0
615421394955162234,summer,2022,2988.0
615421394955162234,winter,2022,2739.0
615421394955162234,winter,2023,19671.0
615549092613860674,spring,2022,1750.0
615549092613860674,spring,2023,350.0
615549092613860674,summer,2022,7350.0
615961699118082051,autumn,2022,1377.0
615961699118082051,spring,2022,918.0
615961699118082051,spring,2023,13158.0
615961699118082051,summer,2022,6120.0
615961699118082051,winter,2022,1683.0
615961699118082051,winter,2023,12087.0
615970464796873179,spring,2022,960.0
615970464796873179,summer,2022,7840.0
616507322189100959,autumn,2022,2340.0
616507322189100959,spring,2022,1040.0
616507322189100959,summer,2022,7020.0
616664837462423325,autumn,2022,2508.0
616664837462423325,spring,2022,456.0
616664837462423325,spring,2023,19836.0
616664837462423325,summer,2022,4560.0
616664837462423325,winter,2022,2508.0
616664837462423325,winter,2023,18012.0
616713097445145802,autumn,2022,23852.0
616713097445145802,spring,2022,1608.0
616713097445145802,spring,2023,23048.0
616713097445145802,summer,2022,18224.0
616713097445145802,winter,2022,2948.0
616713097445145802,winter,2023,21172.0
616728203746018666,spring,2022,234.0
616728203746018666,summer,2022,546.0
616732912908508755,spring,2022,360.0
616732912908508755,spring,2023,5160.0
616732912908508755,summer,2022,4500.0
616732912908508755,winter,2023,540.0
616740213631388734,spring,2022,438.0
616740213631388734,summer,2022,5183.0
616821284227525534,autumn,2022,9879.0
616821284227525534,spring,2022,555.0
616821284227525534,spring,2023,111.0
616821284227525534,summer,2022,9990.0
616821284227525534,winter,2022,1221.0
616855418093412929,spring,2022,804.0
616855418093412929,summer,2022,1206.0
616869030371285714,autumn,2022,710.0
616869030371285714,spring,2022,284.0
616869030371285714,spring,2023,6106.0
616869030371285714,summer,2022,284.0
616869030371285714,winter,2022,781.0
616869030371285714,winter,2023,5609.0
616904765438737450,autumn,2022,6513.0
616904765438737450,spring,2022,1002.0
616904765438737450,summer,2022,15531.0
617314573757527318,autumn,2022,459.0
617314573757527318,spring,2022,306.0
617314573757527318,spring,2023,4386.0
617314573757527318,summer,2022,2397.0
617314573757527318,winter,2022,561.0
617314573757527318,winter,2023,4029.0
617327257566555148,autumn,2022,57761.0
617327257566555148,spring,2022,3245.0
617327257566555148,spring,2023,56463.0
617327257566555148,summer,2022,56463.0
617327257566555148,winter,2022,7139.0
617327257566555148,winter,2023,51271.0
617545591431573874,autumn,2022,888.0
617545591431573874,spring,2022,444.0
617545591431573874,spring,2023,6364.0
617545591431573874,summer,2022,2664.0
617545591431573874,winter,2022,814.0
617545591431573874,winter,2023,5846.0
618012905076711489,spring,2022,474.0
618012905076711489,summer,2022,4819.0
618104002113635744,spring,2022,300.0
618104002113635744,spring,2023,12900.0
618104002113635744,summer,2022,1350.0
618104002113635744,winter,2023,9600.0
618195332571095131,autumn,2022,18495.0
618195332571095131,spring,2022,1644.0
618195332571095131,spring,2023,35757.0
618195332571095131,summer,2022,11508.0
618195332571095131,winter,2022,4521.0
618195332571095131,winter,2023,32469.0
618199626307142711,autumn,2022,10146.0
618199626307142711,spring,2022,684.0
618199626307142711,summer,2022,7752.0
618199626307142711,winter,2022,1254.0
618287360956849556,spring,2022,2340.0
618287360956849556,spring,2023,468.0
618287360956849556,summer,2022,25272.0
618296003356259821,spring,2022,1560.0
618296003356259821,spring,2023,390.0
618296003356259821,summer,2022,21060.0
618458912537895579,autumn,2022,1710.0
618458912537895579,spring,2022,1140.0
618458912537895579,spring,2023,16340.0
618458912537895579,summer,2022,7790.0
618458912537895579,winter,2022,2090.0
618458912537895579,winter,2023,15010.0
618698694984616313,spring,2022,270.0
618698694984616313,summer,2022,2610.0
618760181000236909,spring,2022,774.0
618760181000236909,spring,2023,9675.0
618760181000236909,summer,2022,129.0
618761195756351900,spring,2023,211.0
618834363411140623,spring,2022,272.0
618834363411140623,spring,2023,272.0
618834363411140623,summer,2022,5712.0
618849545219521960,autumn,2022,4005.0
618849545219521960,spring,2022,270.0
618849545219521960,spring,2023,3870.0
618849545219521960,summer,2022,3960.0
618849545219521960,winter,2022,495.0
618849545219521960,winter,2023,3555.0
618922026295274025,autumn,2022,1170.0
618922026295274025,spring,2022,390.0
618922026295274025,spring,2023,6708.0
618922026295274025,summer,2022,1794.0
618922026295274025,winter,2023,702.0
618994259449391446,autumn,2022,16465.0
618994259449391446,spring,2022,925.0
618994259449391446,spring,2023,16095.0
618994259449391446,summer,2022,17390.0
618994259449391446,winter,2022,2035.0
618994259449391446,winter,2023,14615.0
619100200065050861,spring,2022,258.0
619100200065050861,summer,2022,2795.0
619185006931974146,autumn,2022,5302.0
619185006931974146,spring,2022,2892.0
619185006931974146,spring,2023,482.0
619185006931974146,summer,2022,17352.0
619419245205808663,autumn,2022,36134.0
619419245205808663,spring,2022,2030.0
619419245205808663,spring,2023,33292.0
619419245205808663,summer,2022,38164.0
619419245205808663,winter,2022,4466.0
619419245205808663,winter,2023,32074.0
619419260919777341,autumn,2022,30972.0
619419260919777341,spring,2022,1740.0
619419260919777341,spring,2023,22620.0
619419260919777341,summer,2022,32712.0
619419260919777341,winter,2022,3828.0
619419260919777341,winter,2023,27492.0
619453997645249459,spring,2022,222.0
619453997645249459,spring,2023,3182.0
619453997645249459,summer,2022,370.0
619453997645249459,winter,2023,333.0
619485366068063659,autumn,2022,13083.0
619485366068063659,spring,2022,882.0
619485366068063659,spring,2023,12642.0
619485366068063659,summer,2022,5880.0
619485366068063659,winter,2022,1617.0
619485366068063659,winter,2023,11613.0
619547408214941411,spring,2022,1194.0
619547408214941411,summer,2022,3781.0
619623854115797888,spring,2022,1224.0
619623854115797888,summer,2022,8364.0
619630999428800370,autumn,2022,1280.0
619630999428800370,spring,2022,800.0
619630999428800370,spring,2023,160.0
619630999428800370,summer,2022,15040.0
620129252729561046,spring,2022,480.0
620129252729561046,summer,2022,6560.0
620177878565901551,autumn,2022,2365.0
620177878565901551,spring,2022,1075.0
620177878565901551,spring,2023,215.0
620177878565901551,summer,2022,5805.0
620215061736937973,autumn,2022,1050.0
620215061736937973,spring,2022,1400.0
620215061736937973,summer,2022,19600.0
620398103665920559,autumn,2022,424.0
620398103665920559,spring,2022,636.0
620398103665920559,summer,2022,8904.0
620404531471556905,spring,2022,354.0
620404531471556905,summer,2022,3540.0
620501136068367616,spring,2022,510.0
620501136068367616,summer,2022,3570.0
620575427924990105,spring,2022,5040.0
620575427924990105,spring,2023,1260.0
620575427924990105,summer,2022,2520.0
620594789609498522,spring,2022,3780.0
620594789609498522,spring,2023,1260.0
620688799190979068,spring,2022,533.0
620726661395054376,spring,2022,978.0
620726661395054376,summer,2022,5705.0
620931035279211772,autumn,2022,2646.0
620931035279211772,spring,2022,756.0
620931035279211772,spring,2023,16443.0
620931035279211772,summer,2022,5103.0
620931035279211772,winter,2022,2079.0
620931035279211772,winter,2023,14931.0
621083320652774976,spring,2022,2178.0
621083320652774976,summer,2022,9801.0
621704154166716614,autumn,2022,603.0
621704154166716614,spring,2022,402.0
621704154166716614,spring,2023,5762.0
621704154166716614,summer,2022,3618.0
621704154166716614,winter,2022,737.0
621704154166716614,winter,2023,5293.0
622013818449286679,spring,2022,1032.0
622013818449286679,summer,2022,12900.0
622130017618763126,spring,2022,2268.0
622130017618763126,summer,2022,8505.0
622315811218676347,spring,2022,4008.0
622315811218676347,summer,2022,38744.0
622350510696089844,autumn,2022,576.0
622350510696089844,spring,2022,384.0
622350510696089844,spring,2023,5504.0
622350510696089844,summer,2022,960.0
622350510696089844,winter,2022,704.0
622350510696089844,winter,2023,5056.0
622446767348554549,spring,2022,234.0
622446767348554549,summer,2022,390.0
622447542918513678,spring,2022,234.0
622447542918513678,summer,2022,702.0
622461556001786123,spring,2022,234.0
622461556001786123,summer,2022,897.0
622463829282931241,spring,2022,87.0
622631887096723309,autumn,2022,495.0
622631887096723309,spring,2022,330.0
622631887096723309,spring,2023,4730.0
622631887096723309,summer,2022,2035.0
622631887096723309,winter,2022,605.0
622631887096723309,winter,2023,4345.0
622688853405545679,spring,2022,365.0
622688853405545679,summer,2022,1533.0
622701223420852609,autumn,2022,23328.0
622701223420852609,spring,2022,576.0
622701223420852609,spring,2023,24768.0
622701223420852609,summer,2022,12960.0
622701223420852609,winter,2022,3168.0
622701223420852609,winter,2023,22752.0
622748976782753312,autumn,2022,23140.0
622748976782753312,spring,2022,1560.0
622748976782753312,spring,2023,22360.0
622748976782753312,summer,2022,11440.0
622748976782753312,winter,2022,2860.0
622748976782753312,winter,2023,20540.0
622807652831111811,spring,2022,3624.0
622807652831111811,summer,2022,7248.0
622819957966225733,autumn,2022,20737.0
622819957966225733,spring,2022,1398.0
622819957966225733,spring,2023,20038.0
622819957966225733,summer,2022,21902.0
622819957966225733,winter,2022,2563.0
622819957966225733,winter,2023,18407.0
622820342095811006,autumn,2022,25543.0
622820342095811006,spring,2022,1722.0
622820342095811006,spring,2023,24682.0
622820342095811006,summer,2022,26978.0
622820342095811006,winter,2022,3157.0
622820342095811006,winter,2023,22673.0
623121512444924462,autumn,2022,1184.0
623121512444924462,spring,2022,444.0
623121512444924462,summer,2022,12432.0
623219962014822456,autumn,2022,11481.0
623219962014822456,spring,2022,387.0
623219962014822456,spring,2023,11094.0
623219962014822456,summer,2022,4902.0
623219962014822456,winter,2022,1419.0
623219962014822456,winter,2023,10191.0
623244854778356188,spring,2022,1140.0
623244854778356188,summer,2022,8550.0
623255124637871474,spring,2022,800.0
623255124637871474,spring,2023,160.0
623255124637871474,summer,2022,13120.0
623415209478085079,autumn,2022,20025.0
623415209478085079,spring,2022,900.0
623415209478085079,spring,2023,19575.0
623415209478085079,summer,2022,6525.0
623415209478085079,winter,2022,2475.0
623415209478085079,winter,2023,17775.0
623432056181716473,spring,2022,1050.0
623432056181716473,summer,2022,10325.0
623463168250437981,autumn,2022,1200.0
623463168250437981,spring,2022,750.0
623463168250437981,summer,2022,11250.0
623530108764700449,spring,2022,420.0
623530108764700449,summer,2022,5180.0
623609657806658459,spring,2022,1416.0
623609657806658459,summer,2022,1652.0
623779094999972360,autumn,2022,2472.0
623779094999972360,spring,2022,1236.0
623779094999972360,summer,2022,3708.0
623842055359901929,spring,2022,222.0
623842055359901929,spring,2023,3182.0
623842055359901929,summer,2022,1406.0
623842055359901929,winter,2023,333.0
623920195978896013,spring,2022,750.0
623920195978896013,spring,2023,150.0
623920195978896013,summer,2022,12150.0
623920309345633748,autumn,2022,486.0
623920309345633748,spring,2022,324.0
623920309345633748,spring,2023,4644.0
623920309345633748,summer,2022,3186.0
623920309345633748,winter,2022,594.0
623920309345633748,winter,2023,4266.0
623971941471755786,spring,2022,2100.0
623971941471755786,summer,2022,20650.0
624100750142858888,autumn,2022,22606.0
624100750142858888,spring,2022,1524.0
624100750142858888,spring,2023,21844.0
624100750142858888,summer,2022,3556.0
624100750142858888,winter,2022,2794.0
624100750142858888,winter,2023,20066.0
624138207701822397,spring,2023,384.0
624138207701822397,summer,2022,5760.0
624222242508291106,spring,2022,702.0
624222242508291106,summer,2022,6435.0
624222242508291106,winter,2023,3276.0
624550996843775747,spring,2022,4750.0
624550996843775747,spring,2023,950.0
624550996843775747,summer,2022,52250.0
624558922150725997,autumn,2022,14400.0
624558922150725997,spring,2022,2400.0
624558922150725997,spring,2023,34400.0
624558922150725997,summer,2022,30400.0
624558922150725997,winter,2022,4400.0
624558922150725997,winter,2023,31600.0
624637760201733962,autumn,2022,11400.0
624637760201733962,spring,2022,1000.0
624637760201733962,spring,2023,17400.0
624637760201733962,summer,2022,11200.0
624637760201733962,winter,2022,2200.0
624637760201733962,winter,2023,15800.0
624770635886923853,autumn,2022,17444.0
624770635886923853,spring,2022,588.0
624770635886923853,spring,2023,16856.0
624770635886923853,summer,2022,16072.0
624770635886923853,winter,2022,2156.0
624770635886923853,winter,2023,15484.0
625256268003788335,autumn,2022,3280.0
625256268003788335,spring,2022,480.0
625256268003788335,summer,2022,4000.0
625256268003788335,winter,2022,480.0
625276691123792973,spring,2022,720.0
625276691123792973,summer,2022,1560.0
625442941264215114,autumn,2022,1800.0
625442941264215114,spring,2022,900.0
625442941264215114,summer,2022,10050.0
625532840843335118,autumn,2022,1035.0
625532840843335118,spring,2022,690.0
625532840843335118,spring,2023,9890.0
625532840843335118,summer,2022,6670.0
625532840843335118,winter,2022,1265.0
625532840843335118,winter,2023,9085.0
625584707404938057,autumn,2022,8600.0
625584707404938057,spring,2022,500.0
625584707404938057,summer,2022,2300.0
625647097958889948,spring,2022,336.0
625647097958889948,summer,2022,672.0
625653891867952812,spring,2022,410.0
625653891867952812,summer,2022,738.0
625654498496119139,spring,2022,606.0
625654498496119139,summer,2022,707.0
625887174840728797,autumn,2022,59452.0
625887174840728797,spring,2022,4008.0
