id,host_since,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
4271153,2013-2016,f,Pacifica,37.59348,-122.50986,Entire home/apt,Medium groups,5.0,9.0,607.0,4,360,86,4.87,4.92,4.89,4.94,4.93,4.8,1.07
4288187,2009-2012,t,Half Moon Bay,37.45408,-122.43539,Entire home/apt,Small groups,1.6826220231077575,2.0,189.0,1,29,466,4.86,4.91,4.9,4.93,4.94,4.73,4.99
4302444,2009-2012,f,Half Moon Bay,37.51096,-122.47653,Private room,Couple,1.0,1.0,129.0,2,30,91,4.98,4.98,5.0,5.0,4.95,4.95,0.98
4304385,2009-2012,f,Half Moon Bay,37.51112,-122.47477,Private room,Couple,1.0,1.0,134.0,2,31,147,4.99,4.98,5.0,5.0,4.96,4.92,1.58
4311176,2009-2012,f,Half Moon Bay,37.50936,-122.47701,Private room,Small groups,2.0,3.0,219.0,2,30,58,4.88,4.96,5.0,4.98,4.91,4.87,0.66
4319230,2009-2012,t,San Francisco,37.71978,-122.43775,Entire home/apt,Couple,1.0,2.0,90.0,30,180,7,5.0,5.0,4.43,5.0,5.0,4.86,0.1
4378059,2013-2016,f,Palo Alto,37.4445,-122.15265,Private room,Single,1.0,1.0,110.0,30,1125,121,4.95,4.95,4.93,4.95,4.93,4.82,1.32
4474503,2013-2016,t,San Mateo,37.53201,-122.28906,Private room,Single,1.0,1.0,100.0,30,1125,15,5.0,5.0,5.0,5.0,4.92,5.0,0.21
4500414,2013-2016,f,San Mateo,37.5709,-122.33115,Entire home/apt,Small groups,2.0,2.0,153.0,2,1125,5,4.6,4.8,4.4,4.2,4.6,4.4,0.06
4512404,2009-2012,t,Palo Alto,37.44719,-122.15675,Entire home/apt,Small groups,2.0,2.0,271.0,4,360,166,4.78,4.84,4.84,4.95,4.98,4.66,1.8
4565355,2013-2016,f,Palo Alto,37.44832,-122.14628,Entire home/apt,Couple,1.6826220231077575,1.0,93.0,14,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4645802,2013-2016,f,Palo Alto,37.44688,-122.13046,Entire home/apt,Small groups,3.0,4.0,419.0,2,1125,110,4.63,4.73,4.69,4.93,4.72,4.54,1.21
4650391,2009-2012,t,San Francisco,37.72729,-122.42926,Private room,Couple,1.0,1.0,100.0,2,21,129,4.87,4.91,4.95,4.93,4.64,4.79,1.42
4672982,2009-2012,t,San Carlos,37.49669,-122.25195,Entire home/apt,Small groups,1.0,1.0,130.0,15,350,52,4.87,4.94,4.8,4.94,4.9,4.82,0.57
4699762,2013-2016,t,other,37.45576,-122.20548,Entire home/apt,Single,1.0,1.0,189.0,3,1125,26,4.96,4.92,4.96,5.0,5.0,4.88,0.28
4700511,2013-2016,t,Foster City,37.56599,-122.26135,Private room,Couple,1.0,1.0,130.0,1,1125,154,4.97,4.97,4.94,4.97,4.93,4.91,1.71
4734828,2013-2016,t,Half Moon Bay,37.49227,-122.45506,Entire home/apt,Single,1.0,1.0,125.0,7,90,165,4.96,4.96,4.95,4.98,4.93,4.92,2.02
4740436,2009-2012,f,San Mateo,37.56369,-122.2941,Entire home/apt,Small groups,3.0,3.0,273.0,3,1125,169,4.82,4.9,4.82,4.96,4.87,4.73,1.85
4863217,2013-2016,f,Daly City,37.70483,-122.46457,Entire home/apt,Small groups,1.6826220231077575,2.0,65.0,30,60,166,4.46,4.7,4.66,4.78,4.51,4.43,1.88
4863273,2013-2016,f,Daly City,37.70535,-122.46334,Entire home/apt,Couple,1.0,1.0,75.0,30,1125,244,4.72,4.77,4.74,4.88,4.65,4.68,2.72
4909389,2013-2016,f,Redwood City,37.45254,-122.23674,Entire home/apt,Couple,1.0,1.0,110.0,1,7,26,4.77,5.0,5.0,4.62,4.77,4.92,0.46
4924159,2013-2016,f,San Mateo,37.56673,-122.32844,Private room,Single,1.0,2.0503137606454507,79.0,30,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5048002,2009-2012,t,other,37.68025,-122.40305,Entire home/apt,Small groups,1.0,1.0,105.0,30,365,130,4.95,4.99,4.98,4.99,4.94,4.96,1.51
5060060,2009-2012,f,Unincorporated Areas,37.46563,-122.26539,Entire home/apt,Single,1.6826220231077575,1.0,125.0,90,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5061691,2013-2016,f,Menlo Park,37.46111,-122.16517,Entire home/apt,Small groups,3.0,4.0,595.0,5,11,6,5.0,5.0,5.0,5.0,5.0,5.0,0.1
5094683,2013-2016,t,East Palo Alto,37.46937,-122.12821,Entire home/apt,Medium groups,4.0,8.0,550.0,3,1125,48,4.92,4.98,4.96,4.98,4.65,4.87,0.53
5107728,2013-2016,t,other,37.5308,-122.51419,Entire home/apt,Small groups,2.0,2.0,215.0,4,28,287,4.87,4.9,4.89,4.97,4.95,4.84,3.21
5152462,2009-2012,f,San Carlos,37.49007,-122.26778,Entire home/apt,Medium groups,3.0,3.0,767.0,5,1125,3,4.67,5.0,4.67,5.0,4.67,5.0,0.04
5154242,2013-2016,f,Unincorporated Areas,37.71186,-122.44505,Private room,Couple,1.0,1.0,50.0,30,1000,89,4.16,4.28,4.93,4.52,3.96,4.18,1.01
5170921,2013-2016,t,other,37.3856,-122.19824,Entire home/apt,Small groups,1.0,3.0,250.0,3,14,141,4.99,4.99,4.97,4.99,5.0,4.94,1.58
5192458,2013-2016,t,Redwood City,37.45905,-122.26525,Entire home/apt,Small groups,1.6826220231077575,2.0,115.0,25,1125,128,4.91,4.95,4.97,4.94,4.83,4.92,1.43
5195922,2013-2016,f,Daly City,37.71144,-122.44691,Private room,Couple,1.0,1.0,50.0,30,1000,23,4.27,4.68,4.95,4.64,3.95,4.05,0.28
5196070,2013-2016,f,Unincorporated Areas,37.71156,-122.44494,Private room,Couple,1.0,1.0,50.0,30,1124,27,4.35,4.38,4.54,4.46,3.96,4.27,0.31
5196116,2013-2016,f,Daly City,37.70976,-122.44522,Private room,Couple,1.0,1.0,50.0,30,1000,52,4.57,4.88,4.86,4.75,4.16,4.62,0.59
5196195,2013-2016,f,Daly City,37.70314,-122.45663,Private room,Couple,1.0,1.0,57.0,30,1000,61,4.51,4.7,4.88,4.74,4.25,4.5,0.71
5196233,2013-2016,f,Unincorporated Areas,37.71123,-122.4449,Entire home/apt,Couple,1.6826220231077575,1.0,56.0,30,1125,58,4.49,4.88,4.84,4.75,4.14,4.66,0.67
5217164,2013-2016,t,San Francisco,37.72823,-122.39253,Private room,Couple,1.0,1.0,128.0,3,28,91,4.67,4.96,4.86,4.92,3.84,4.62,1.05
5242728,2013-2016,f,Daly City,37.70615,-122.4634,Entire home/apt,Small groups,1.0,2.0,75.0,30,1125,203,4.58,4.73,4.79,4.8,4.66,4.62,2.27
5352994,2009-2012,f,Millbrae,37.59051,-122.39373,Private room,Couple,1.0,1.0,125.0,1,1125,42,4.95,4.9,4.95,4.95,4.93,4.9,0.49
5443202,2013-2016,f,Belmont,37.51191,-122.2758,Private room,Small groups,2.0,2.0,255.0,2,1125,1,4.0,5.0,4.0,5.0,4.0,5.0,0.01
5481567,2013-2016,t,other,37.50786,-122.47052,Entire home/apt,Couple,1.6826220231077575,1.0,166.0,4,42,246,4.82,4.89,4.86,4.96,4.86,4.82,2.89
5482020,2009-2012,f,Redwood City,37.48231,-122.23237,Private room,Couple,1.0,1.0,98.0,3,120,124,4.9,4.98,4.87,4.94,4.98,4.93,1.44
5510369,2013-2016,f,Pacifica,37.63558,-122.49448,Entire home/apt,Small groups,1.0,2.0,186.0,2,28,381,4.77,4.75,4.84,4.93,4.9,4.71,4.33
5511096,2013-2016,f,Unincorporated Areas,37.46958,-122.20916,Entire home/apt,Couple,1.0,1.0,98.0,1,30,82,4.63,4.68,4.8,4.88,4.91,4.54,1.08
5547474,2013-2016,f,other,37.37173,-122.21414,Entire home/apt,Small groups,3.0,3.0,300.0,3,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5620902,2013-2016,t,San Mateo,37.57694,-122.31064,Private room,Couple,1.0,1.0,59.0,1,180,66,4.85,4.86,4.85,4.89,4.82,4.86,0.78
5668845,2013-2016,t,other,37.45306,-122.20707,Entire home/apt,Small groups,1.0,2.0,239.0,3,1125,64,4.95,4.92,4.97,4.98,4.97,4.88,0.73
5679666,2009-2012,f,Palo Alto,37.44193,-122.14528,Entire home/apt,Medium groups,4.0,4.0,400.0,7,1125,18,5.0,5.0,5.0,5.0,4.94,4.94,0.21
5853587,2013-2016,f,San Francisco,37.72356,-122.43081,Private room,Couple,1.0,2.0,50.0,5,1125,72,4.9,4.87,4.87,4.94,4.63,4.9,0.82
5863928,2013-2016,t,other,37.459,-122.26412,Entire home/apt,Small groups,4.0,4.0,375.0,3,90,14,4.79,4.71,4.79,4.79,4.79,4.57,0.18
5881934,2013-2016,f,other,37.50322,-122.47076,Entire home/apt,Small groups,2.0,2.0,282.0,1,1125,12,4.92,5.0,4.92,4.92,5.0,4.92,0.15
5901309,2013-2016,t,Daly City,37.70156,-122.46519,Entire home/apt,Couple,1.6826220231077575,1.0,100.0,2,65,466,4.88,4.94,4.93,4.96,4.85,4.86,5.38
5911442,2013-2016,t,East Palo Alto,37.46937,-122.1282,Entire home/apt,Medium groups,4.0,8.0,525.0,7,1125,34,4.94,4.91,4.94,5.0,4.5,4.82,0.39
5920194,2013-2016,f,Millbrae,37.6091,-122.41218,Entire home/apt,Small groups,3.0,4.0,400.0,30,1125,50,5.0,5.0,4.96,5.0,4.92,4.88,0.58
5957090,2009-2012,f,Millbrae,37.59095,-122.39543,Private room,Couple,1.0,1.0,125.0,1,1125,82,4.96,4.91,4.94,4.94,4.95,4.9,0.94
5970242,2009-2012,t,Palo Alto,37.44644,-122.15566,Entire home/apt,Small groups,1.0,2.0,212.0,4,180,86,4.77,4.91,4.91,4.95,4.94,4.64,0.99
5979232,2013-2016,t,other,37.4676,-122.26453,Entire home/apt,Small groups,2.0,2.0,249.0,3,180,86,4.92,4.94,4.73,4.94,4.93,4.91,1.03
6012085,2013-2016,t,East Palo Alto,37.47077,-122.12846,Entire home/apt,Medium groups,4.0,8.0,365.0,28,1125,4,4.75,4.75,5.0,4.5,4.5,4.75,0.05
6020445,2013-2016,f,Belmont,37.51241,-122.27599,Private room,Couple,1.0,1.0,150.0,1,1125,3,5.0,5.0,5.0,5.0,5.0,5.0,0.04
6054230,2013-2016,t,Menlo Park,37.45547,-122.15705,Entire home/apt,Medium groups,4.0,7.0,800.0,5,1125,39,4.87,4.84,4.84,4.97,5.0,4.68,0.46
6072460,2013-2016,t,San Carlos,37.50012,-122.25735,Entire home/apt,Couple,1.0,1.0,102.0,2,28,340,4.96,4.98,4.99,5.0,4.98,4.93,3.95
6077649,2013-2016,t,Burlingame,37.58539,-122.36234,Entire home/apt,Small groups,2.0,2.0,184.0,3,1125,154,4.97,4.98,4.95,4.98,4.96,4.88,1.78
6091945,2013-2016,f,San Francisco,37.72415,-122.45676,Private room,Single,1.0,1.0,93.0,30,120,8,4.63,4.75,4.63,4.75,5.0,4.63,0.1
6092949,2013-2016,f,Palo Alto,37.45529,-122.15347,Entire home/apt,Couple,1.0,1.0,275.0,2,1125,154,4.87,4.94,4.86,4.97,4.93,4.74,1.82
6145605,2009-2012,f,San Francisco,37.71167,-122.39885,Entire home/apt,Small groups,1.6826220231077575,2.0,136.0,1,60,220,4.71,4.83,4.75,4.9,4.65,4.64,2.53
6153485,2013-2016,t,Menlo Park,37.45958,-122.1463,Entire home/apt,Single,1.6826220231077575,2.0503137606454507,100.0,30,360,41,4.9,4.95,4.93,4.98,4.88,4.95,0.47
6228230,2013-2016,t,Menlo Park,37.44208,-122.1771,Entire home/apt,Small groups,3.0,3.0,586.0,7,1125,70,4.97,4.96,4.97,4.99,5.0,4.93,0.82
6274785,2013-2016,t,San Mateo,37.54625,-122.2825,Entire home/apt,Small groups,2.0,4.0,285.0,20,1125,174,4.87,4.95,4.91,4.97,4.86,4.73,2.71
6278530,2013-2016,t,other,37.68277,-122.39837,Entire home/apt,Small groups,1.0,4.0,98.0,2,185,337,4.85,4.9,4.91,4.93,4.8,4.86,3.95
6314796,2013-2016,f,Pacifica,37.58296,-122.4955,Entire home/apt,Couple,1.0,1.0,149.0,2,30,27,4.89,4.88,4.88,4.96,4.88,4.77,0.31
6425944,2013-2016,t,Daly City,37.70451,-122.43533,Entire home/apt,Small groups,3.0,7.0,312.0,3,60,320,4.83,4.84,4.83,4.92,4.77,4.74,3.78
6482160,2013-2016,t,Menlo Park,37.47611,-122.1881,Entire home/apt,Couple,1.0,2.0,143.0,3,60,309,4.9,4.95,4.85,4.95,4.93,4.89,3.61
6528165,2013-2016,t,San Mateo,37.5548,-122.33248,Entire home/apt,Couple,1.0,1.0,295.0,3,1125,158,4.99,4.99,5.0,4.99,4.98,4.95,1.84
6543184,2009-2012,t,San Carlos,37.50089,-122.2628,Private room,Couple,1.0,1.0,102.0,4,1125,164,4.94,4.96,4.96,4.96,4.95,4.91,1.92
6544492,2013-2016,t,other,37.46297,-122.27259,Private room,Couple,1.0,1.0,95.0,1,14,82,4.9,4.99,5.0,4.93,4.84,4.94,0.96
6553652,2009-2012,t,San Carlos,37.50146,-122.26252,Private room,Couple,1.0,1.0,92.0,4,1124,145,4.9,4.92,4.97,4.94,4.9,4.89,1.69
6614887,2013-2016,t,San Bruno,37.62876,-122.41016,Entire home/apt,Small groups,2.0,4.0,145.0,2,1125,53,4.96,5.0,5.0,4.98,4.96,4.81,1.54
6652991,2013-2016,t,East Palo Alto,37.46719,-122.13824,Entire home/apt,Couple,1.6826220231077575,1.0,101.0,1,1125,760,4.83,4.91,4.74,4.93,4.72,4.86,8.91
6679092,2013-2016,f,Palo Alto,37.44792,-122.15553,Entire home/apt,Couple,1.0,1.0,149.0,14,1125,37,4.25,4.63,4.23,4.2,4.97,4.2,0.43
6690793,2013-2016,f,East Palo Alto,37.4593,-122.13058,Private room,Single,1.0,1.0,90.0,7,120,7,5.0,5.0,5.0,5.0,5.0,5.0,0.12
6705632,2009-2012,t,Palo Alto,37.45213,-122.14796,Entire home/apt,Small groups,2.0,2.0,280.0,4,90,198,4.91,4.95,4.91,4.99,4.93,4.66,2.32
6705681,2009-2012,f,Redwood City,37.45641,-122.22027,Entire home/apt,Small groups,1.0,1.0,153.0,2,29,82,4.39,4.47,4.48,4.47,4.88,4.64,0.99
6715383,2013-2016,f,San Francisco,37.71942,-122.45134,Entire home/apt,Couple,1.0,3.0,109.0,30,1125,38,4.87,4.89,4.92,4.95,4.72,4.69,0.49
6765116,2013-2016,f,Millbrae,37.59779,-122.41343,Private room,Couple,1.0,1.0,98.0,31,1125,80,4.91,4.9,4.97,4.91,4.86,4.85,0.94
6778837,2013-2016,f,Half Moon Bay,37.49346,-122.46058,Entire home/apt,Small groups,4.0,3.0,421.0,2,1125,187,4.81,4.86,4.72,4.92,4.97,4.67,2.23
6805619,2013-2016,f,South San Francisco,37.66593,-122.42603,Private room,Single,1.0,1.0,75.0,14,1125,24,4.33,4.65,4.21,4.88,4.71,4.33,0.29
6812976,2013-2016,f,Millbrae,37.60188,-122.41365,Entire home/apt,Small groups,1.0,2.0,101.0,2,45,82,4.87,4.98,4.93,4.98,4.87,4.84,1.59
6926755,2009-2012,t,Palo Alto,37.44526,-122.15479,Entire home/apt,Couple,1.0,1.0,205.0,4,180,90,4.64,4.82,4.73,4.87,4.97,4.47,1.06
6958622,2009-2012,t,Redwood City,37.49245,-122.23633,Entire home/apt,Small groups,2.0,3.0,130.0,1,1125,428,4.87,4.9,4.95,4.98,4.86,4.83,5.04
6974483,2009-2012,t,Pacifica,37.58976,-122.50971,Entire home/apt,Small groups,3.0,4.0,703.0,2,28,82,4.72,4.73,4.77,4.95,4.85,4.44,0.97
6985131,2013-2016,t,San Francisco,37.72105,-122.45724,Private room,Couple,1.0,1.0,110.0,3,1125,172,4.83,4.89,4.86,4.98,4.69,4.82,2.04
7007759,2013-2016,f,Daly City,37.71612,-122.45302,Private room,Small groups,1.0,2.0,222.0,3,14,14,4.93,4.79,4.93,4.93,4.71,4.5,0.17
7019619,2013-2016,t,San Bruno,37.61961,-122.41263,Entire home/apt,Couple,1.6826220231077575,1.0,81.0,3,1125,281,4.91,4.92,4.96,4.98,4.84,4.84,4.07
7021422,2013-2016,t,San Carlos,37.50834,-122.26635,Private room,Couple,1.0,1.0,55.0,1,1125,205,4.89,4.95,4.92,4.96,4.9,4.85,2.43
7114010,2013-2016,f,Redwood City,37.46904,-122.25237,Entire home/apt,Small groups,2.0,2.0,120.0,5,14,35,4.86,4.94,4.57,5.0,4.97,4.74,0.42
7131639,2009-2012,t,other,37.41834,-122.33104,Entire home/apt,Couple,1.0,1.0,210.0,3,7,507,4.99,4.99,4.97,4.99,4.97,4.96,6.14
7133058,2013-2016,t,Foster City,37.566,-122.26121,Private room,Couple,1.6826220231077575,1.0,122.0,1,1125,176,4.94,4.93,4.92,4.97,4.94,4.86,2.1
7150611,2013-2016,f,South San Francisco,37.66813,-122.43644,Private room,Couple,1.0,1.0,80.0,2,60,417,4.89,4.95,4.95,4.91,4.83,4.91,4.94
7179355,2013-2016,f,other,37.46563,-122.26048,Entire home/apt,Small groups,1.0,1.0,135.0,6,1125,43,4.74,4.81,4.93,4.88,4.68,4.68,0.52
7305266,2013-2016,f,East Palo Alto,37.44194,-122.12667,Private room,Single,1.0,1.0,100.0,1,30,57,4.95,4.96,4.93,4.96,4.91,4.89,0.68
7374603,2009-2012,f,Palo Alto,37.45409,-122.1549,Private room,Single,1.6826220231077575,1.0,115.0,2,1125,47,4.96,4.96,5.0,4.89,4.96,4.89,0.56
7480740,2009-2012,f,other,37.44105,-122.25799,Private room,Couple,1.0,1.0,200.0,1,1125,32,4.78,4.84,4.75,4.84,4.87,4.7,0.38
7483031,2013-2016,t,San Francisco,37.72254,-122.43443,Entire home/apt,Small groups,2.0,2.0,177.0,3,27,243,4.92,4.93,4.96,4.97,4.54,4.83,2.92
7528267,2009-2012,t,Palo Alto,37.44733,-122.15637,Entire home/apt,Couple,1.0,2.0,205.0,4,90,74,4.85,4.9,4.88,4.96,4.99,4.66,0.9
7540590,2013-2016,t,Redwood City,37.47172,-122.24304,Entire home/apt,Couple,1.0,1.0,105.0,3,1125,235,4.92,4.94,4.9,4.98,4.94,4.9,2.82
7544766,2013-2016,f,Palo Alto,37.44689,-122.15563,Entire home/apt,Small groups,2.0,3.0,195.0,4,1125,40,4.38,4.59,4.31,4.69,4.97,4.32,0.53
7564179,2009-2012,t,Palo Alto,37.44647,-122.15537,Entire home/apt,Couple,1.0,2.0,201.0,4,360,63,4.94,4.95,4.92,4.95,4.98,4.75,0.76
7580465,2021-2022,f,San Francisco,37.71923,-122.46321,Private room,Couple,1.0,1.0,83.0,1,29,23,4.74,4.74,5.0,4.91,4.87,4.83,9.2
7593045,2013-2016,t,other,37.31304,-122.32462,Entire home/apt,Couple,1.0,1.0,188.0,1,7,394,4.92,4.96,4.87,4.97,4.94,4.77,6.49
7601668,2013-2016,t,Palo Alto,37.4534,-122.14816,Entire home/apt,Small groups,4.0,4.0,375.0,31,120,3,5.0,5.0,5.0,5.0,5.0,5.0,0.31
7611737,2013-2016,f,Menlo Park,37.45179,-122.18209,Entire home/apt,Small groups,2.0,2.0,222.0,2,45,54,4.5,4.82,4.49,4.84,4.94,4.58,0.65
7623799,2013-2016,f,San Mateo,37.572865,-122.324982,Entire home/apt,Small groups,2.0,3.0,200.0,31,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7672518,2013-2016,f,Foster City,37.54753,-122.25926,Private room,Couple,2.0,1.0,80.0,4,76,54,4.62,4.62,4.32,4.83,4.76,4.64,0.65
7676172,2013-2016,f,Belmont,37.52557,-122.29554,Private room,Couple,1.0,1.0,69.0,3,1125,5,4.8,4.4,4.6,5.0,5.0,4.8,0.08
7716903,2013-2016,f,San Mateo,37.528,-122.30267,Entire home/apt,Medium groups,3.0,3.0,350.0,3,96,169,4.8,4.82,4.59,4.95,4.89,4.75,2.05
7775645,2013-2016,f,Unincorporated Areas,37.46931,-122.16395,Entire home/apt,Couple,1.0,1.0,179.0,14,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7783495,2009-2012,t,Palo Alto,37.45193,-122.14801,Entire home/apt,Medium groups,4.0,4.0,800.0,7,60,47,4.96,4.96,5.0,5.0,4.98,4.71,0.59
7803606,2013-2016,f,Redwood City,37.47165,-122.25835,Private room,Single,1.0,1.0,85.0,1,1125,29,4.72,4.55,4.93,4.89,4.79,4.79,0.41
7828828,2013-2016,f,Palo Alto,37.44406,-122.15176,Entire home/apt,Couple,1.6826220231077575,1.0,125.0,7,1125,31,4.25,4.5,4.04,4.46,4.96,4.25,0.37
7853486,2013-2016,f,Palo Alto,37.44663,-122.15175,Private room,Single,1.0,1.0,99.0,5,1125,36,4.83,4.83,4.81,4.97,4.86,4.69,0.44
7876128,2013-2016,f,Palo Alto,37.44681,-122.15593,Entire home/apt,Couple,1.0,1.0,145.0,4,1125,23,3.68,4.23,3.55,4.23,4.86,3.82,0.31
7903621,2013-2016,t,Menlo Park,37.45462,-122.15688,Entire home/apt,Couple,1.0,1.0,109.0,31,1125,256,4.74,4.71,4.82,4.91,4.84,4.64,3.09
7940669,2013-2016,t,Redwood City,37.53513,-122.24956,Private room,Single,1.0,1.0,95.0,30,1125,7,5.0,5.0,5.0,5.0,5.0,5.0,0.08
7952495,2009-2012,t,Foster City,37.54003,-122.27529,Private room,Couple,1.0,1.0,150.0,1,1125,23,5.0,5.0,4.96,5.0,4.82,4.82,0.28
8001563,2009-2012,t,Foster City,37.54003,-122.27529,Private room,Couple,1.0,1.0,110.0,1,1125,31,4.87,4.97,4.93,5.0,4.97,5.0,0.38
8045903,2013-2016,f,San Carlos,37.50204,-122.27056,Entire home/apt,Medium groups,4.0,4.0,550.0,14,1125,4,5.0,5.0,4.75,5.0,5.0,4.75,0.07
8087695,2013-2016,f,Menlo Park,37.44162,-122.17854,Entire home/apt,Small groups,2.0,2.0,300.0,5,180,91,4.91,4.89,4.9,4.94,4.9,4.71,1.23
8092234,2013-2016,f,Daly City,37.66562,-122.49336,Entire home/apt,Small groups,2.0,3.0,205.0,3,29,256,4.97,4.97,5.0,4.97,4.89,4.87,3.17
8108016,2013-2016,t,San Carlos,37.51044,-122.26514,Private room,Small groups,1.0,2.0,95.0,2,1125,187,4.95,4.95,4.96,4.95,4.97,4.9,2.28
8117276,2013-2016,f,Millbrae,37.59861,-122.38943,Private room,Single,1.0,1.0,65.0,2,1125,13,5.0,5.0,4.9,5.0,5.0,4.8,0.16
8132693,2013-2016,t,Palo Alto,37.44445,-122.13335,Entire home/apt,Small groups,3.0,3.0,420.0,42,70,19,4.95,5.0,5.0,5.0,4.95,4.84,0.23
8155586,2013-2016,t,San Francisco,37.72411,-122.40801,Entire home/apt,Medium groups,4.0,8.0,458.0,3,28,138,4.91,4.96,4.76,4.95,4.79,4.82,1.69
8268197,2013-2016,t,Half Moon Bay,37.50288,-122.48809,Entire home/apt,Small groups,2.0,4.0,450.0,2,30,168,4.93,4.93,4.99,4.98,4.95,4.84,2.05
8275385,2013-2016,t,Menlo Park,37.45899,-122.16337,Entire home/apt,Single,1.6826220231077575,1.0,165.0,35,1125,100,4.9,4.94,4.91,4.93,4.93,4.83,1.22
8327746,2013-2016,f,Daly City,37.70654,-122.43271,Entire home/apt,Medium groups,3.0,5.0,183.0,1,1125,412,4.53,4.6,4.43,4.7,4.64,4.55,5.04
8356380,2013-2016,t,San Francisco,37.71329,-122.43633,Private room,Couple,1.0,1.0,98.0,1,1125,721,4.94,4.97,4.96,4.97,4.68,4.91,9.08
8372773,2013-2016,f,Unincorporated Areas,37.5191,-122.34079,Entire home/apt,Small groups,4.0,4.0,400.0,2,1125,2,4.0,4.5,4.0,4.5,4.5,4.0,0.03
8385301,2013-2016,f,East Palo Alto,37.45338,-122.12786,Entire home/apt,Small groups,2.0,2.0,115.0,30,1125,7,5.0,5.0,4.86,4.86,4.71,4.86,0.1
8392556,2013-2016,t,Half Moon Bay,37.49426,-122.45864,Entire home/apt,Medium groups,4.0,9.0,550.0,2,1125,86,4.99,4.97,4.9,4.98,4.98,4.87,2.72
8431143,2013-2016,f,Palo Alto,37.44675,-122.1658,Entire home/apt,Small groups,2.0,3.0,249.0,6,1125,40,4.15,4.53,4.03,4.28,4.95,4.1,0.5
8447287,2009-2012,f,San Mateo,37.53384,-122.32392,Entire home/apt,Couple,1.0,5.0,80.0,28,1125,35,4.91,4.88,4.94,5.0,4.97,4.82,0.43
8473437,2013-2016,f,Daly City,37.70477,-122.43329,Entire home/apt,Large Groups,4.0,7.0,479.0,1,1125,36,4.23,4.11,4.09,4.57,4.66,4.31,0.45
8474183,2013-2016,t,San Francisco,37.72151,-122.43897,Entire home/apt,Small groups,1.0,1.0,206.0,2,28,263,4.88,4.9,4.9,4.97,4.77,4.79,3.46
8501746,2013-2016,t,San Bruno,37.62582,-122.41947,Private room,Couple,1.0,1.0,71.0,1,45,697,4.88,4.94,4.95,4.96,4.9,4.85,8.53
8555238,2013-2016,t,San Carlos,37.50083,-122.26513,Entire home/apt,Small groups,1.0,2.0,225.0,3,90,141,4.97,4.98,4.99,4.97,4.98,4.94,1.99
8558632,2013-2016,f,Millbrae,37.60018,-122.39074,Private room,Single,1.0,1.0,100.0,10,1125,7,5.0,5.0,4.71,5.0,5.0,5.0,0.09
8613628,2013-2016,f,East Palo Alto,37.46791,-122.13137,Entire home/apt,Small groups,3.0,3.0,159.0,3,1125,62,4.53,4.79,4.74,4.8,4.36,4.64,0.78
8666864,2013-2016,t,San Bruno,37.63295,-122.44883,Entire home/apt,Small groups,1.0,1.0,134.0,4,1125,60,4.83,4.87,4.87,4.95,4.85,4.87,0.8
8670121,2013-2016,f,Burlingame,37.58477,-122.35082,Entire home/apt,Couple,1.0,1.0,175.0,7,29,42,4.69,4.71,4.59,4.88,4.9,4.63,0.53
8672898,2013-2016,f,Millbrae,37.59414,-122.4012,Private room,Couple,1.0,1.0,73.0,30,1125,54,4.85,4.94,5.0,4.98,4.96,4.94,0.68
8740448,2013-2016,t,Menlo Park,37.43987,-122.19869,Entire home/apt,Small groups,2.0,2.0,425.0,2,10,86,4.95,4.93,4.99,5.0,4.98,4.85,1.06
8802212,2013-2016,f,South San Francisco,37.65722,-122.43226,Entire home/apt,Small groups,1.0,1.0,75.0,365,1125,2,5.0,5.0,5.0,5.0,4.5,4.5,0.03
8811706,2013-2016,f,San Bruno,37.61985,-122.44999,Shared room,Single,1.0,1.0,82.0,1,1125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8815851,2009-2012,f,Redwood City,37.47509,-122.22933,Private room,Single,1.0,2.0503137606454507,175.0,3,1125,4,5.0,5.0,5.0,5.0,4.75,5.0,0.05
8821741,2013-2016,t,Belmont,37.51882,-122.27873,Entire home/apt,Small groups,1.0,2.0,131.0,1,30,234,4.93,4.96,4.97,4.96,4.93,4.85,3.9
8830898,2013-2016,f,Belmont,37.52391,-122.29345,Private room,Couple,1.0,1.0,69.0,3,1125,3,4.0,4.5,4.5,3.0,4.5,4.0,0.04
8846439,2013-2016,f,Menlo Park,37.45807962415136,-122.14605690727156,Entire home/apt,Small groups,1.0,1.0,146.0,1,900,2,5.0,5.0,4.5,5.0,5.0,5.0,1.5
8848646,2013-2016,f,San Bruno,37.62773,-122.4056,Entire home/apt,Medium groups,2.0,4.0,199.0,1,30,267,4.74,4.83,4.69,4.9,4.73,4.7,3.74
